nome,categoria,origem
"Figo, enlatado, em calda",Frutas e derivados,TACO
"Fruta-pão, crua",Frutas e derivados,TACO
"Goiaba, branca, com casca, crua",Frutas e derivados,TACO
"Goiaba, doce em pasta",Frutas e derivados,TACO
"Goiaba, doce, cascão",Frutas e derivados,TACO
"Goiaba, vermelha, com casca, crua",Frutas e derivados,TACO
"Graviola, crua",Frutas e derivados,TACO
"Graviola, polpa, congelada",Frutas e derivados,TACO
"Jabuticaba, crua",Frutas e derivados,TACO
"Jaca, crua",Frutas e derivados,TACO
"Jambo, cru",Frutas e derivados,TACO
"Jamelão, cru",Frutas e derivados,TACO
"Kiwi, cru",Frutas e derivados,TACO
"Laranja, baía, crua",Frutas e derivados,TACO
"Laranja, baía, suco",Frutas e derivados,TACO
"Laranja, da terra, crua",Frutas e derivados,TACO
"Laranja, da terra, suco",Frutas e derivados,TACO
"Laranja, lima, crua",Frutas e derivados,TACO
"Laranja, lima, suco",Frutas e derivados,TACO
"Laranja, pêra, crua",Frutas e derivados,TACO
"Laranja, pêra, suco",Frutas e derivados,TACO
"Laranja, valência, crua",Frutas e derivados,TACO
"Laranja, valência, suco",Frutas e derivados,TACO
"Limão, cravo, suco",Frutas e derivados,TACO
"Limão, galego, suco",Frutas e derivados,TACO
"Limão, tahiti, cru",Frutas e derivados,TACO
"Maçã, Argentina, com casca, crua",Frutas e derivados,TACO
"Maçã, Fuji, com casca, crua",Frutas e derivados,TACO
"Macaúba, crua",Frutas e derivados,TACO
"Mamão, Formosa, cru",Frutas e derivados,TACO
"Mamão, Papaia, cru",Frutas e derivados,TACO
"Manga, Haden, crua",Frutas e derivados,TACO
"Manga, Palmer, crua",Frutas e derivados,TACO
"Manga, polpa, congelada",Frutas e derivados,TACO
"Manga, Tommy Atkins, crua",Frutas e derivados,TACO
"Maracujá, cru",Frutas e derivados,TACO
"Maracujá, polpa, congelada",Frutas e derivados,TACO
"Maracujá, suco concentrado, envasado",Frutas e derivados,TACO
"Melancia, crua",Frutas e derivados,TACO
"Melão, cru",Frutas e derivados,TACO
"Mexerica, Murcote, crua",Frutas e derivados,TACO
"Mexerica, Rio, crua",Frutas e derivados,TACO
"Morango, cru",Frutas e derivados,TACO
"Nêspera, crua",Frutas e derivados,TACO
"Pequi, cru",Frutas e derivados,TACO
"Pêra, Park, crua",Frutas e derivados,TACO
"Pêra, Williams, crua",Frutas e derivados,TACO
"Pêssego, Aurora, cru",Frutas e derivados,TACO
"Pêssego, enlatado, em calda",Frutas e derivados,TACO
"Pinha, crua",Frutas e derivados,TACO
"Pitanga, crua",Frutas e derivados,TACO
"Pitanga, polpa, congelada",Frutas e derivados,TACO
"Romã, crua",Frutas e derivados,TACO
"Tamarindo, cru",Frutas e derivados,TACO
"Tangerina, Poncã, crua",Frutas e derivados,TACO
"Tangerina, Poncã, suco",Frutas e derivados,TACO
"Tucumã, cru",Frutas e derivados,TACO
"Umbu, cru",Frutas e derivados,TACO
"Umbu, polpa, congelada",Frutas e derivados,TACO
"Uva, Itália, crua",Frutas e derivados,TACO
"Uva, Rubi, crua",Frutas e derivados,TACO
Abacate,Frutas e derivados,TBCA
Abacaxi,Frutas e derivados,TBCA
Abacaxi caramelizado e cozido,Frutas e derivados,TBCA
Abacaxi grelhado com canela,Frutas e derivados,TBCA
Abiu,Frutas e derivados,TBCA
Acerola (Cereja-das-antilhas),Frutas e derivados,TBCA
Água de coco,Frutas e derivados,TBCA
Água de coco,Frutas e derivados,TBCA
Ameixa,Frutas e derivados,TBCA
Ameixa em calda enlatada,Frutas e derivados,TBCA
Ameixa seca,Frutas e derivados,TBCA
Amora preta,Frutas e derivados,TBCA
Atemóia,Frutas e derivados,TBCA
Avocado,Frutas e derivados,TBCA
Banana,Frutas e derivados,TBCA
Banana,Frutas e derivados,TBCA
Banana cozida caramelada,Frutas e derivados,TBCA
Banana da terra,Frutas e derivados,TBCA
Banana da terra à milanesa frita,Frutas e derivados,TBCA
Banana da terra assada,Frutas e derivados,TBCA
Banana da terra frita com manteiga,Frutas e derivados,TBCA
Banana da terra frita com óleo de soja,Frutas e derivados,TBCA
Banana doce em barra,Frutas e derivados,TBCA
Banana Figo,Frutas e derivados,TBCA
Banana maçã,Frutas e derivados,TBCA
Banana nanica,Frutas e derivados,TBCA
Banana nanica à milanesa frita,Frutas e derivados,TBCA
Banana nanica passa,Frutas e derivados,TBCA
Banana nanica passa coberta com chocolate ao leite,Frutas e derivados,TBCA
Banana ouro,Frutas e derivados,TBCA
Banana pacova,Frutas e derivados,TBCA
Banana prata,Frutas e derivados,TBCA
Banana prata,Frutas e derivados,TBCA
Cacau,Frutas e derivados,TBCA
Cajá congelada,Frutas e derivados,TBCA
Cajá-Manga,Frutas e derivados,TBCA
Caju,Frutas e derivados,TBCA
Caqui,Frutas e derivados,TBCA
Carambola,Frutas e derivados,TBCA
Cereja,Frutas e derivados,TBCA
Cereja em calda,Frutas e derivados,TBCA
Ciriguela,Frutas e derivados,TBCA
Coco,Frutas e derivados,TBCA
Cranberry,Frutas e derivados,TBCA
Cupuaçu,Frutas e derivados,TBCA
Damasco seco,Frutas e derivados,TBCA
Doce de goiaba cascão,Frutas e derivados,TBCA
Doce de goiaba em pasta,Frutas e derivados,TBCA
Doce de mamão verde em calda,Frutas e derivados,TBCA
Figo,Frutas e derivados,TBCA
Figo enlatado em calda,Frutas e derivados,TBCA
Framboesa,Frutas e derivados,TBCA
Fruta pão,Frutas e derivados,TBCA
Goiaba,Frutas e derivados,TBCA
Goiaba branca,Frutas e derivados,TBCA
Goiaba vermelha,Frutas e derivados,TBCA
Graviola,Frutas e derivados,TBCA
Jabuticaba,Frutas e derivados,TBCA
Jaca,Frutas e derivados,TBCA
Jambo,Frutas e derivados,TBCA
Jamelão,Frutas e derivados,TBCA
Kiwi,Frutas e derivados,TBCA
Laranja,Frutas e derivados,TBCA
Laranja Baía,Frutas e derivados,TBCA
Laranja Lima,Frutas e derivados,TBCA
Laranja Pera,Frutas e derivados,TBCA
Laranja Seleta,Frutas e derivados,TBCA
Laranjada com açúcar,Frutas e derivados,TBCA
Leite de coco,Frutas e derivados,TBCA
Limão cravo,Frutas e derivados,TBCA
Limonada,Frutas e derivados,TBCA
Limonada com açúcar,Frutas e derivados,TBCA
Maçã,Frutas e derivados,TBCA
Maçã Argentina,Frutas e derivados,TBCA
Maçã Fuji,Frutas e derivados,TBCA
Maçã verde,Frutas e derivados,TBCA
Macaúba,Frutas e derivados,TBCA
Mamão,Frutas e derivados,TBCA
Mamão doce em calda,Frutas e derivados,TBCA
Mamão formosa,Frutas e derivados,TBCA
Mamão papaia,Frutas e derivados,TBCA
Manga,Frutas e derivados,TBCA
Manga haden,Frutas e derivados,TBCA
Manga palmer,Frutas e derivados,TBCA
Manga tommy atkins,Frutas e derivados,TBCA
Maracujá amarelo,Frutas e derivados,TBCA
Melancia,Frutas e derivados,TBCA
Melão,Frutas e derivados,TBCA
Mexerica murcote,Frutas e derivados,TBCA
Mexerica rio,Frutas e derivados,TBCA
Mirtilo,Frutas e derivados,TBCA
Morango,Frutas e derivados,TBCA
Nêspera,Frutas e derivados,TBCA
"Pequi (piqui, piquiá-bravo, pequerim)",Frutas e derivados,TBCA
Pera,Frutas e derivados,TBCA
Pera cozida ao vinho tinto com açúcar,Frutas e derivados,TBCA
Pera cozida caramelada,Frutas e derivados,TBCA
Pera park,Frutas e derivados,TBCA
Pera williams,Frutas e derivados,TBCA
Pêssego,Frutas e derivados,TBCA
Pêssego enlatado em calda,Frutas e derivados,TBCA
Pinha (Fruta do conde),Frutas e derivados,TBCA
Pitanga (Pitanga-vermelha),Frutas e derivados,TBCA
Polpa de abacaxi congelada,Frutas e derivados,TBCA
Polpa de açaí,Frutas e derivados,TBCA
Polpa de açaí com xarope de guaraná,Frutas e derivados,TBCA
Polpa de açaí com xarope de guaraná e granola caseira,Frutas e derivados,TBCA
Polpa de açaí com xarope de guaraná e polpa de cupuaçu,Frutas e derivados,TBCA
Polpa de açaí solteiro,Frutas e derivados,TBCA
Polpa de caju congelada,Frutas e derivados,TBCA
Polpa de cupuaçu congelada,Frutas e derivados,TBCA
Polpa de graviola congelada,Frutas e derivados,TBCA
Polpa de maracujá congelada,Frutas e derivados,TBCA
Polpa de pitanga congelada,Frutas e derivados,TBCA
Polpa de umbu congelada,Frutas e derivados,TBCA
Romã,Frutas e derivados,TBCA
"Salada de frutas - laranja, banana, maçã e mamão",Frutas e derivados,TBCA
"Salada de frutas - mamão, melão, pêssego em caldas",Frutas e derivados,TBCA
Salada de frutas com açúcar,Frutas e derivados,TBCA
Suco concentrado preparado de caju,Frutas e derivados,TBCA
Suco concentrado preparado de caju com açúcar,Frutas e derivados,TBCA
Suco concentrado preparado de maracujá,Frutas e derivados,TBCA
Suco concentrado preparado de maracujá com açúcar,Frutas e derivados,TBCA
Suco concentrado preparado de uva,Frutas e derivados,TBCA
Suco concentrado preparado de uva com açúcar,Frutas e derivados,TBCA
Suco de açaí com xarope de guaraná e glucose,Frutas e derivados,TBCA
Suco de caju concentrado,Frutas e derivados,TBCA
Suco de clorofila,Frutas e derivados,TBCA
Suco de laranja,Frutas e derivados,TBCA
Suco de laranja,Frutas e derivados,TBCA
Suco de laranja Baía,Frutas e derivados,TBCA
Suco de laranja Lima,Frutas e derivados,TBCA
Suco de laranja Pera,Frutas e derivados,TBCA
Suco de laranja Valência,Frutas e derivados,TBCA
Suco de limão galego,Frutas e derivados,TBCA
Suco de limão tahiti,Frutas e derivados,TBCA
Suco de maracujá concentrado,Frutas e derivados,TBCA
Suco de pêssego enlatado em calda,Frutas e derivados,TBCA
Suco de polpa de cupuaçu,Frutas e derivados,TBCA
Suco de polpa de cupuaçu com açúcar,Frutas e derivados,TBCA
Suco de tangerina,Frutas e derivados,TBCA
Suco de tangerina com açúcar,Frutas e derivados,TBCA
Suco de tangerina Poncã,Frutas e derivados,TBCA
Suco de uva concentrado envasado,Frutas e derivados,TBCA
Suco natural de abacaxi,Frutas e derivados,TBCA
Suco natural de abacaxi com açúcar,Frutas e derivados,TBCA
Suco natural de abacaxi e melão,Frutas e derivados,TBCA
Suco natural de abacaxi e melão com açúcar,Frutas e derivados,TBCA
Suco natural de abacaxi e morango,Frutas e derivados,TBCA
Suco natural de abacaxi e morango com açúcar,Frutas e derivados,TBCA
"Suco natural de abacaxi, banana e cenoura",Frutas e derivados,TBCA
"Suco natural de abacaxi, banana e cenoura com açúcar",Frutas e derivados,TBCA
"Suco natural de abacaxi, maracujá e caju",Frutas e derivados,TBCA
"Suco natural de abacaxi, maracujá e caju com açúcar",Frutas e derivados,TBCA
"Suco natural de abacaxi, melão e maracujá",Frutas e derivados,TBCA
"Suco natural de abacaxi, melão e maracujá com açúcar",Frutas e derivados,TBCA
Suco natural de acerola,Frutas e derivados,TBCA
Suco natural de acerola com açúcar,Frutas e derivados,TBCA
Suco natural de cajá (tapereba) com açúcar,Frutas e derivados,TBCA
Suco natural de cranberry com açúcar,Frutas e derivados,TBCA
"Suco natural de frutas vermelhas com açúcar - morango, amora, mirtilo e framboesa",Frutas e derivados,TBCA
Suco natural de goiaba vermelha,Frutas e derivados,TBCA
Suco natural de goiaba vermelha com açúcar,Frutas e derivados,TBCA
Suco natural de jabuticaba,Frutas e derivados,TBCA
Suco natural de jabuticaba com açúcar,Frutas e derivados,TBCA
Suco natural de laranja e acerola,Frutas e derivados,TBCA
Suco natural de laranja e acerola com açúcar,Frutas e derivados,TBCA
Suco natural de laranja e banana,Frutas e derivados,TBCA
Suco natural de laranja e banana com açúcar,Frutas e derivados,TBCA
Suco natural de laranja e beterraba,Frutas e derivados,TBCA
Suco natural de laranja e beterraba com açúcar,Frutas e derivados,TBCA
Suco natural de laranja e cenoura,Frutas e derivados,TBCA
Suco natural de laranja e cenoura com açúcar,Frutas e derivados,TBCA
Suco natural de laranja e maçã com açúcar,Frutas e derivados,TBCA
Suco natural de laranja e mamão,Frutas e derivados,TBCA
Suco natural de laranja e mamão com açúcar,Frutas e derivados,TBCA
Suco natural de laranja e morango,Frutas e derivados,TBCA
Suco natural de laranja e morango com açúcar,Frutas e derivados,TBCA
"Suco natural de laranja, abacaxi e beterraba",Frutas e derivados,TBCA
"Suco natural de laranja, abacaxi e beterraba com açúcar",Frutas e derivados,TBCA
"Suco natural de laranja, cenoura e beterraba",Frutas e derivados,TBCA
"Suco natural de laranja, cenoura e beterraba com açúcar",Frutas e derivados,TBCA
"Suco natural de laranja, mamão, pera e maçã",Frutas e derivados,TBCA
"Suco natural de laranja, mamão, pera e maçã com açúcar",Frutas e derivados,TBCA
Suco natural de mamão,Frutas e derivados,TBCA
Suco natural de mamão com açúcar,Frutas e derivados,TBCA
Suco natural de manga,Frutas e derivados,TBCA
Suco natural de manga,Frutas e derivados,TBCA
Suco natural de manga com açúcar,Frutas e derivados,TBCA
Suco natural de manga com açúcar,Frutas e derivados,TBCA
Suco natural de maracujá,Frutas e derivados,TBCA
Suco natural de maracujá com açúcar,Frutas e derivados,TBCA
Suco natural de melancia,Frutas e derivados,TBCA
Suco natural de melancia,Frutas e derivados,TBCA
Suco natural de melancia com açúcar,Frutas e derivados,TBCA
Suco natural de melancia e acerola,Frutas e derivados,TBCA
Suco natural de melancia e acerola com açúcar,Frutas e derivados,TBCA
Suco natural de melão,Frutas e derivados,TBCA
Suco natural de melão,Frutas e derivados,TBCA
Suco natural de melão com açúcar,Frutas e derivados,TBCA
Suco natural de morango,Frutas e derivados,TBCA
Suco natural de morango com açúcar,Frutas e derivados,TBCA
Suco natural de tamarindo,Frutas e derivados,TBCA
Suco natural de tamarindo com açúcar,Frutas e derivados,TBCA
Tâmara seca,Frutas e derivados,TBCA
Tamarindo,Frutas e derivados,TBCA
Tangerina Ponkã,Frutas e derivados,TBCA
Tucumã (coco-tucumã),Frutas e derivados,TBCA
Umbu,Frutas e derivados,TBCA
Uva,Frutas e derivados,TBCA
Uva Itália,Frutas e derivados,TBCA
Uva passa branca,Frutas e derivados,TBCA
Uva passa coberta com chocolate ao leite,Frutas e derivados,TBCA
Uva passa preta,Frutas e derivados,TBCA
Uva passa sem caroço,Frutas e derivados,TBCA
Uva Rubi,Frutas e derivados,TBCA
Abacate,Frutas e derivados,TBCA 7.2
Abacaxi,Frutas e derivados,TBCA 7.2
Abacaxi cozido caramelado,Frutas e derivados,TBCA 7.2
Abacaxi grelhado com canela,Frutas e derivados,TBCA 7.2
Abacaxi grelhado com cobertura de chocolate,Frutas e derivados,TBCA 7.2
Abiu,Frutas e derivados,TBCA 7.2
Açaí polpa com xarope de guaraná e cupuaçu,Frutas e derivados,TBCA 7.2
Açaí polpa com xarope de guaraná e glucose,Frutas e derivados,TBCA 7.2
"Açaí polpa com xarope de guaraná, glucose e granola caseira",Frutas e derivados,TBCA 7.2
Acerola madura,Frutas e derivados,TBCA 7.2
Água de coco,Frutas e derivados,TBCA 7.2
Ameixa com casca,Frutas e derivados,TBCA 7.2
Ameixa em calda enlatada,Frutas e derivados,TBCA 7.2
Ameixa seca,Frutas e derivados,TBCA 7.2
Amora preta,Frutas e derivados,TBCA 7.2
Araçá com casca sem semente,Frutas e derivados,TBCA 7.2
Atemóia,Frutas e derivados,TBCA 7.2
Avocado in natura,Frutas e derivados,TBCA 7.2
Bacuri,Frutas e derivados,TBCA 7.2
Bacuri do Pará,Frutas e derivados,TBCA 7.2
Banana,Frutas e derivados,TBCA 7.2
Banana cozida,Frutas e derivados,TBCA 7.2
Banana cozida caramelada,Frutas e derivados,TBCA 7.2
Banana cozida com açúcar,Frutas e derivados,TBCA 7.2
Banana cozida com manteiga e açúcar,Frutas e derivados,TBCA 7.2
Banana da terra,Frutas e derivados,TBCA 7.2
Banana da terra à milanesa frita com óleo,Frutas e derivados,TBCA 7.2
Banana da terra assada,Frutas e derivados,TBCA 7.2
Banana da terra frita com manteiga,Frutas e derivados,TBCA 7.2
Banana da terra frita com óleo de soja,Frutas e derivados,TBCA 7.2
Banana doce em barra,Frutas e derivados,TBCA 7.2
Banana Figo in natura,Frutas e derivados,TBCA 7.2
Banana grelhada,Frutas e derivados,TBCA 7.2
Banana grelhada com açúcar e canela,Frutas e derivados,TBCA 7.2
"Banana grelhada com manteiga, açúcar e canela",Frutas e derivados,TBCA 7.2
Banana in natura,Frutas e derivados,TBCA 7.2
Banana maçã,Frutas e derivados,TBCA 7.2
Banana madura,Frutas e derivados,TBCA 7.2
Banana madura cozida,Frutas e derivados,TBCA 7.2
Banana madura cozida,Frutas e derivados,TBCA 7.2
Banana madura desidratada (em rodelas),Frutas e derivados,TBCA 7.2
Banana madura seca,Frutas e derivados,TBCA 7.2
Banana nanica,Frutas e derivados,TBCA 7.2
Banana nanica à milanesa frita sem açúcar,Frutas e derivados,TBCA 7.2
Banana ouro,Frutas e derivados,TBCA 7.2
Banana pacova,Frutas e derivados,TBCA 7.2
Banana prata,Frutas e derivados,TBCA 7.2
Banana prata,Frutas e derivados,TBCA 7.2
Buriti sem casca,Frutas e derivados,TBCA 7.2
Cajá-Manga,Frutas e derivados,TBCA 7.2
Caju,Frutas e derivados,TBCA 7.2
Camu-camu in natura,Frutas e derivados,TBCA 7.2
Caqui com casca,Frutas e derivados,TBCA 7.2
Carambola com casca,Frutas e derivados,TBCA 7.2
Casca de laranja,Frutas e derivados,TBCA 7.2
Casca de limão,Frutas e derivados,TBCA 7.2
Cereja,Frutas e derivados,TBCA 7.2
Cereja em calda,Frutas e derivados,TBCA 7.2
Chimia (geleia) de uva caseira,Frutas e derivados,TBCA 7.2
Ciriguela,Frutas e derivados,TBCA 7.2
Coco maduro,Frutas e derivados,TBCA 7.2
Cranberry,Frutas e derivados,TBCA 7.2
Cubiu (Maná-cubiu),Frutas e derivados,TBCA 7.2
Cupuaçu,Frutas e derivados,TBCA 7.2
Damasco (Abricó),Frutas e derivados,TBCA 7.2
Damasco seco,Frutas e derivados,TBCA 7.2
Doce de goiaba cascão,Frutas e derivados,TBCA 7.2
Doce de goiaba em pasca,Frutas e derivados,TBCA 7.2
Doce de mamão em calda,Frutas e derivados,TBCA 7.2
Doce de mamão verde em calda,Frutas e derivados,TBCA 7.2
Figo enlatado em calda,Frutas e derivados,TBCA 7.2
Figo in natura,Frutas e derivados,TBCA 7.2
Figo seco,Frutas e derivados,TBCA 7.2
Framboesa,Frutas e derivados,TBCA 7.2
Fruta pão,Frutas e derivados,TBCA 7.2
Fruta pão cozida,Frutas e derivados,TBCA 7.2
Fruta pão cozida com manteiga e açúcar,Frutas e derivados,TBCA 7.2
Frutas nativas (Brasil),Frutas e derivados,TBCA 7.2
Goiaba branca com casca,Frutas e derivados,TBCA 7.2
Goiaba vermelha com casca,Frutas e derivados,TBCA 7.2
Graviola,Frutas e derivados,TBCA 7.2
Jabuticaba,Frutas e derivados,TBCA 7.2
Jaca,Frutas e derivados,TBCA 7.2
Jaca cozida sem sal,Frutas e derivados,TBCA 7.2
Jaca cozida temperada com sal,Frutas e derivados,TBCA 7.2
Jambo in natura,Frutas e derivados,TBCA 7.2
Jamelão in natura,Frutas e derivados,TBCA 7.2
Jenipapo,Frutas e derivados,TBCA 7.2
Kiwi,Frutas e derivados,TBCA 7.2
Laranja,Frutas e derivados,TBCA 7.2
Laranja Baía,Frutas e derivados,TBCA 7.2
Laranja Lima,Frutas e derivados,TBCA 7.2
Laranja Pera,Frutas e derivados,TBCA 7.2
Laranja Seleta,Frutas e derivados,TBCA 7.2
Laranjada com açúcar,Frutas e derivados,TBCA 7.2
Liete de coco industrializado,Frutas e derivados,TBCA 7.2
Limão cravo,Frutas e derivados,TBCA 7.2
Limonada com açúcar,Frutas e derivados,TBCA 7.2
Limonada sem açúcar,Frutas e derivados,TBCA 7.2
Maçã Argentina com casca,Frutas e derivados,TBCA 7.2
Maçã com casca,Frutas e derivados,TBCA 7.2
Maçã Fuji assada com açúcar e canela,Frutas e derivados,TBCA 7.2
"Maçã Fuji, com casca",Frutas e derivados,TBCA 7.2
Maçã verde sem casca,Frutas e derivados,TBCA 7.2
Macaúba in natura,Frutas e derivados,TBCA 7.2
Mamão,Frutas e derivados,TBCA 7.2
Mamão formosa,Frutas e derivados,TBCA 7.2
Mamão papaia,Frutas e derivados,TBCA 7.2
Manga,Frutas e derivados,TBCA 7.2
Manga Haden,Frutas e derivados,TBCA 7.2
Manga Palmer,Frutas e derivados,TBCA 7.2
Manga Tommy Atkins,Frutas e derivados,TBCA 7.2
Mangaba com casca,Frutas e derivados,TBCA 7.2
